Scripts/Analysis/osc_1640_-2655.cbf, 16, -2655, 1640
Scripts/Analysis/osc_1640_-2665.cbf, 13, -2665, 1640
Scripts/Analysis/osc_1640_-2675.cbf, 9, -2675, 1640
Scripts/Analysis/osc_1640_-2685.cbf, 13, -2685, 1640
Scripts/Analysis/osc_1640_-2695.cbf, 16, -2695, 1640
Scripts/Analysis/osc_1640_-2705.cbf, 8, -2705, 1640
Scripts/Analysis/osc_1640_-2715.cbf, 10, -2715, 1640
Scripts/Analysis/osc_1640_-2725.cbf, 9, -2725, 1640
Scripts/Analysis/osc_1640_-2735.cbf, 17, -2735, 1640
Scripts/Analysis/osc_1640_-2745.cbf, 14, -2745, 1640
Scripts/Analysis/osc_1640_-2755.cbf, 18, -2755, 1640
Scripts/Analysis/osc_1640_-2765.cbf, 25, -2765, 1640
Scripts/Analysis/osc_1640_-2775.cbf, 21, -2775, 1640
Scripts/Analysis/osc_1640_-2785.cbf, 18, -2785, 1640
Scripts/Analysis/osc_1640_-2795.cbf, 15, -2795, 1640
Scripts/Analysis/osc_1640_-2805.cbf, 19, -2805, 1640
Scripts/Analysis/osc_1640_-2815.cbf, 30, -2815, 1640
Scripts/Analysis/osc_1640_-2825.cbf, 26, -2825, 1640
Scripts/Analysis/osc_1640_-2835.cbf, 32, -2835, 1640
Scripts/Analysis/osc_1640_-2845.cbf, 48, -2845, 1640
Scripts/Analysis/osc_1640_-2855.cbf, 33, -2855, 1640
Scripts/Analysis/osc_1640_-2865.cbf, 39, -2865, 1640
Scripts/Analysis/osc_1640_-2875.cbf, 33, -2875, 1640
Scripts/Analysis/osc_1640_-2885.cbf, 33, -2885, 1640
Scripts/Analysis/osc_1640_-2895.cbf, 54, -2895, 1640
Scripts/Analysis/osc_1640_-2905.cbf, 55, -2905, 1640
Scripts/Analysis/osc_1640_-2915.cbf, 53, -2915, 1640
Scripts/Analysis/osc_1640_-2925.cbf, 74, -2925, 1640
Scripts/Analysis/osc_1640_-2935.cbf, 65, -2935, 1640
Scripts/Analysis/osc_1640_-2945.cbf, 60, -2945, 1640
Scripts/Analysis/osc_1640_-2955.cbf, 59, -2955, 1640
Scripts/Analysis/osc_1640_-2965.cbf, 61, -2965, 1640
Scripts/Analysis/osc_1640_-2975.cbf, 56, -2975, 1640
Scripts/Analysis/osc_1640_-2985.cbf, 55, -2985, 1640
Scripts/Analysis/osc_1640_-2995.cbf, 64, -2995, 1640
Scripts/Analysis/osc_1640_-3005.cbf, 56, -3005, 1640
Scripts/Analysis/osc_1640_-3015.cbf, 59, -3015, 1640
Scripts/Analysis/osc_1640_-3025.cbf, 74, -3025, 1640
Scripts/Analysis/osc_1640_-3035.cbf, 73, -3035, 1640
Scripts/Analysis/osc_1640_-3045.cbf, 59, -3045, 1640
Scripts/Analysis/osc_1640_-3055.cbf, 90, -3055, 1640
Scripts/Analysis/osc_1640_-3065.cbf, 65, -3065, 1640
Scripts/Analysis/osc_1640_-3075.cbf, 72, -3075, 1640
